teacher_forcing_horizon,mse,ssim,snr
0,0.010432448238134384,0.8328932240405382,-0.3210374116897583
1,0.010432448238134384,0.8328932240405382,-0.3210374116897583
3,0.011653867550194263,0.8227562672020327,0.23521274328231812
5,0.011586367152631283,0.828014238780939,0.7165614366531372
10,0.01099336240440607,0.84990021421076,2.120267391204834
15,0.009205002337694168,0.8887627846067575,5.8322529792785645
