teacher_forcing_horizon,mse,ssim,snr
0,0.009284954518079758,0.9173036296887689,0.0
1,0.009284954518079758,0.9173036296887689,0.0
3,0.009288650937378407,0.9170178311973061,-0.0010968849528580904
5,0.009333392605185509,0.9145770368563743,-0.016392948105931282
10,0.009485980495810509,0.9033391356551088,0.16741712391376495
15,0.00954252015799284,0.9021117054947277,0.010460484772920609
